"id"|"id_registre"|"id_piece"|"debut"|"reprise"|"ordre"|"gratuit"|"notes_public"|"notes_lieu"|"notes_representation"
42303|28927|5357|true|false|1|false|||
42278|28938|5072|false|false|2|false|||
42281|28937|5433|false|false|1|false|||
42282|28937|4932|false|false|2|false|||
42293|28932|5106|false|false|1|false|||
42294|28932|5064|false|false|2|false|||
42320|28926|5134|false|false|1|false|||
42321|28926|5127|false|false|2|false|||
42339|28917|5086|false|false|1|false|||
42340|28917|5294|false|false|2|false|||
42343|28911|5051|false|false|1|false|||
42344|28911|5277|false|false|2|false|||
42347|28906|5136|false|false|1|false|||
42348|28906|5155|false|false|2|false|||
42368|28904|4926|false|false|1|false|||
42369|28904|5104|false|false|2|false|||
42372|28672|5800|false|false|1|false|||
42380|28673|4926|false|false|1|false|||
42381|28673|5422|false|false|2|false|||
42382|28674|5800|false|false|1|false|||
42383|28674|5112|false|false|2|false|||
42292|28930|1350|false|false|2|false|||
42446|28877|5673|false|false|2|false|||
42388|28676|5245|false|false|1|false|||
42389|28676|5104|false|false|2|false|||
42396|28680|5136|false|false|1|false|||
42406|28883|5596|false|false|1|false|||
42421|28894|5172|false|false|1|false|||
42422|28894|5294|false|false|2|false|||
42423|28896|5433|false|false|1|false|||
42424|28896|5303|false|false|2|false|||
42425|28898|5801|false|false|1|false|||
42426|28898|5197|false|false|2|false|||
42427|28897|5801|false|false|1|false|||
42428|28897|5197|false|false|2|false|||
42431|28903|5412|false|false|1|false|||
42432|28903|5197|false|false|2|false|||
42435|28901|5801|false|false|1|false|||
42436|28901|5197|false|false|2|false|||
42443|28876|5507|false|false|1|false|||
42444|28876|5155|false|false|2|false|||
42448|28880|5436|false|false|1|false|||
42449|28880|5422|false|false|2|false|||
42451|28885|5134|false|false|1|false|||
42452|28885|5277|false|false|2|false|||
42453|28863|5412|false|false|1|false|||
42454|28863|5030|false|false|2|false|||
42459|28895|5801|false|false|1|false|||
42460|28895|5197|false|false|2|false|||
42463|28890|5801|true|false|1|false|||
42464|28890|4991|false|false|2|false|||
42465|28888|5086|false|false|1|false|||
42466|28888|5127|false|false|2|false|||
42469|28861|5160|false|false|1|false|||
42470|28861|5277|false|false|2|false|||
42473|28865|5412|false|false|1|false|||
42474|28865|5342|false|false|2|false|||
42475|28867|4980|false|false|1|false|||
42476|28867|5138|false|false|2|false|||
42477|28868|5507|false|false|1|false|||
42478|28868|5303|false|false|2|false|||
42479|28887|5436|false|false|1|false|||
42480|28887|5064|false|false|2|false|||
42487|28872|5433|false|false|1|false|||
42488|28872|5107|false|false|2|false|||
42493|28860|5412|false|false|1|false|||
42494|28860|5187|false|false|2|false|||
42495|28859|5140|false|false|1|false|||
42496|28858|5412|false|false|1|false|||
42497|28858|4907|false|false|2|false|||
42277|28938|5357|false|false|1|false|||
42279|28939|5357|false|false|1|false|||
42498|28857|5086|false|false|1|false|||
42499|28857|5376|false|false|2|false|||
42536|28837|5136|false|false|1|false|||
42537|28837|5121|false|false|2|false|||
42554|27442|4907|false|false|2|false|||
42553|27442|5832|true|false|1|false|||
42502|28855|5412|false|false|1|false|||
42530|28840|5767|false|false|1|false|||
42531|28840|5218|false|false|2|false|||
42547|28833|5187|false|false|2|false|||
42552|26356|5137|false|false|2|false|||
42557|27445|5059|false|false|1|false|||
42558|27445|5104|false|false|2|false|||
42561|27447|5543|false|false|2|false|||
42571|27453|5543|false|false|2|false|||
42570|27453|5832|true|false|1|false|||
42560|27447|5832|true|false|1|false|||
42504|28854|5412|false|false|1|false|||
42506|28853|5276|false|false|1|false|||
42507|28853|5064|false|false|2|false|||
42510|28851|5059|false|false|1|false|||
42511|28851|4907|false|false|2|false|||
42526|28844|4857|false|false|1|false|||
42527|28844|5127|false|false|2|false|||
42534|28838|5767|false|false|1|false|||
42535|28838|4932|false|false|2|false|||
42538|28836|5767|false|false|1|false|||
42539|28836|5294|false|false|2|false|||
42540|28842|5158|false|false|1|false|||
42503|28855|1350|false|false|2|false|||
42397|28680|1350|false|false|2|false|||
42505|28854|5184|false|false|2|false|||
42541|28842|5218|false|false|2|false|||
42544|28834|5767|false|false|1|false|||
42545|28834|5277|false|false|2|false|||
42548|28832|5767|true|false|1|false|||
42549|28832|5218|false|false|2|false|||
42555|27443|5140|false|false|1|false|||
42567|27451|5543|false|false|2|false|||
42568|27452|5136|false|false|1|false|||
42569|27452|5354|false|false|2|false|||
42572|27454|4857|false|false|1|false|||
42573|27454|5155|false|false|2|false|||
42576|27456|5073|false|false|1|false|||
42577|27457|5134|false|false|1|false|||
42578|27457|5374|false|false|2|false|||
42591|27465|5376|false|false|2|false|||
42593|27466|5030|false|false|2|false|||
42594|27467|5596|false|false|1|false|||
42596|27468|4968|false|false|2|false|||
42597|27469|5596|false|false|1|false|||
42604|27474|5385|false|false|1|false|||
42605|27474|5673|false|false|2|false|||
42611|27477|5673|false|false|2|false|||
42612|27478|5160|false|false|1|false|||
42613|27478|5104|false|false|2|false|||
42614|27479|5385|false|false|1|false|||
42615|27479|5673|false|false|2|false|||
42616|27480|5670|false|false|1|false|||
42617|27480|5354|false|false|2|false|||
42618|27481|5385|false|false|1|false|||
42619|27481|5311|false|false|2|false|||
42620|27482|5294|false|false|1|false|||
42621|27482|4932|false|false|2|false|||
42622|27483|5067|false|false|1|false|||
42623|27483|5309|false|false|2|false|||
42625|27484|5094|false|false|2|false|||
42626|27485|5427|false|false|1|false|||
42627|27485|5155|false|false|2|false|||
42628|27486|5148|false|false|1|false|||
42629|27486|5127|false|false|2|false|||
42630|27487|5401|false|false|1|false|||
42631|27487|5064|false|false|2|false|||
42634|28830|4985|false|false|1|false|||
42635|28830|4978|false|false|2|false|||
42636|28829|5433|false|false|1|false|||
42637|28829|4907|false|false|2|false|||
42638|28828|5158|false|false|1|false|||
42639|28828|4904|false|false|2|false|||
42640|28827|5433|false|false|1|false|||
42641|28827|5311|false|false|2|false|||
42642|28826|5433|false|false|1|false|||
42643|28826|4978|false|false|2|false|||
42644|28825|5245|false|false|1|false|||
42645|28825|5187|false|false|2|false|||
42646|28824|5433|false|false|1|false|||
42647|28824|5311|false|false|2|false|||
42649|28823|4932|false|false|2|false|||
42650|28822|5433|false|false|1|false|||
42651|28822|4907|false|false|2|false|||
42652|28821|5433|false|false|1|false|||
42654|28819|5134|false|false|1|false|||
42655|28819|5121|false|false|2|false|||
42656|28818|5158|false|false|1|false|||
42657|28818|5277|false|false|2|false|||
42659|28817|5729|false|false|2|false|||
42660|28816|5158|false|false|1|false|||
42661|28816|5729|false|false|2|false|||
42662|28815|5106|false|false|1|false|||
42663|28815|4907|false|false|2|false|||
42592|27466|5832|true|false|1|false|||
42586|27462|5596|false|true|1|false|||
42562|27448|5021|false|true|1|false|||
42664|28820|5136|false|false|1|false|||
42665|28820|5218|false|false|2|false|||
42679|28807|5158|false|false|1|false|||
42680|28807|5195|false|false|2|false|||
42687|28802|5427|false|false|1|false|||
42688|28802|5187|false|false|2|false|||
42691|28801|5405|false|false|1|false|||
42692|28801|5096|false|false|2|false|||
42696|28799|5405|false|false|1|false|||
42697|28799|5022|false|false|2|false|||
42700|28795|5396|false|false|1|false|||
42701|28795|4932|false|false|2|false|||
42715|28803|5405|false|false|1|false|||
42716|28803|5096|false|false|2|false|||
42658|28817|18|false|false|1|false|||
42653|28821|1350|false|false|2|false|||
42721|28788|5814|false|false|1|false|||
42722|28788|5096|false|false|2|false|||
42739|28774|4950|false|false|1|false|||
42740|28774|5096|false|false|2|false|||
42741|28777|5106|false|false|1|false|||
42742|28777|4978|false|false|2|false|||
42749|28773|5217|false|false|1|false|||
42750|28773|5354|false|false|2|false|||
42764|28755|5218|false|false|2|false|||
42773|28762|5396|false|false|1|false|||
42775|28763|5284|false|false|1|false|||
42776|28763|5187|false|false|2|false|||
42779|28745|4879|false|false|1|false|||
42780|28745|4973|false|false|2|false|||
42783|28747|4879|false|false|1|false|||
42784|28747|5295|false|false|2|false|||
42789|28750|4950|false|false|1|false|||
42801|28757|5217|false|false|1|false|||
42802|28757|5155|false|false|2|false|||
42805|28732|4937|false|false|1|false|||
42806|28732|5112|false|false|2|false|||
42810|28751|5751|false|false|2|false|||
42763|28755|5465|false|false|1|false|||
42666|28814|4985|false|false|1|false|||
42667|28814|5729|false|false|2|false|||
42670|28813|5131|false|false|1|false|||
42671|28813|4932|false|false|2|false|||
42672|28811|5218|false|false|1|false|||
42673|28811|5729|false|false|2|false|||
42717|28796|5126|false|false|1|false|||
42731|28776|5396|false|false|1|false|||
42732|28776|5096|false|false|2|false|||
42754|28768|5333|false|false|2|false|||
42757|28765|5134|false|false|1|false|||
42758|28765|5064|false|false|2|false|||
42765|28756|5136|false|false|1|false|||
42766|28756|5149|false|false|2|false|||
42771|28761|5427|false|false|1|false|||
42772|28761|5104|false|false|2|false|||
42753|28768|5465|false|false|1|false|||
42668|28812|4985|false|false|1|false|||
42669|28812|5729|false|false|2|false|||
42674|28810|5218|false|false|1|false|||
42675|28810|5729|false|false|2|false|||
42708|28785|5023|false|false|1|false|||
42712|28787|5276|false|false|1|false|||
42713|28787|5064|false|false|2|false|||
42719|28791|5117|false|false|1|false|||
42720|28791|4978|false|false|2|false|||
42727|28782|5814|false|false|1|false|||
42728|28782|5096|false|false|2|false|||
42730|28781|5124|false|false|2|false|||
42733|28780|5372|false|false|1|false|||
42734|28780|5096|false|false|2|false|||
42735|28779|5023|false|false|1|false|||
42736|28779|4932|false|false|2|false|||
42759|28752|4950|false|false|1|false|||
42760|28752|5008|false|false|2|false|||
42803|28731|5245|false|false|1|false|||
42804|28731|5064|false|false|2|false|||
42813|28742|5725|false|false|1|false|||
42814|28742|5751|false|false|2|false|||
42676|28809|5134|false|false|1|false|||
42677|28809|4932|false|false|2|false|||
42683|28804|5126|false|false|1|false|||
42684|28804|5144|false|false|2|false|||
42685|28806|5172|false|false|1|false|||
42686|28806|5195|false|false|2|false|||
42704|28790|5814|false|false|1|false|||
42705|28790|5096|false|false|2|false|||
42710|28786|5814|false|false|1|false|||
42711|28786|5096|false|false|2|false|||
42747|28772|5396|false|false|1|false|||
42748|28772|5096|true|false|2|false|||
42751|28775|5023|false|false|1|false|||
42752|28775|5064|false|false|2|false|||
42768|28769|5422|false|false|2|false|||
42781|28746|5725|false|false|1|false|||
42785|28748|5117|false|false|1|false|||
42786|28748|5751|false|false|2|false|||
42791|28754|4950|false|false|1|false|||
42792|28754|4973|false|false|2|false|||
42807|28738|5092|false|false|1|false|||
42808|28738|4904|false|false|2|false|||
42767|28769|5465|false|false|1|false|||
42678|28808|5729|true|false|1|false|||
42718|28796|1350|false|false|2|false|||
42809|28751|5029|false|false|1|false|||
42709|28785|4987|false|false|2|false|||
42790|28750|5184|false|false|2|false|||
42774|28762|5184|false|false|2|false|||
42690|28800|5064|false|false|2|false|||
42693|28797|5405|false|false|1|false|||
42694|28797|5096|false|false|2|false|||
42695|28798|5217|false|false|1|false|||
42698|28793|5126|false|false|1|false|||
42699|28793|4973|false|false|2|false|||
42702|28789|5106|false|false|1|false|||
42706|28792|5814|false|false|1|false|||
42707|28792|5096|false|false|2|false|||
42723|28784|5814|false|false|1|false|||
42724|28784|5096|false|false|2|false|||
42737|28778|5092|false|false|1|false|||
42738|28778|5096|false|false|2|false|||
42745|28771|5245|false|false|1|false|||
42746|28771|5294|false|false|2|false|||
42761|28753|4926|false|false|1|false|||
42762|28753|5751|false|false|2|false|||
42681|28805|5217|false|false|1|false|||
42682|28805|4875|false|false|2|false|||
42725|28783|5276|false|false|1|false|||
42726|28783|5560|false|false|2|false|||
42743|28770|5217|false|false|1|false|||
42744|28770|5121|false|false|2|false|||
42755|28764|5396|false|false|1|false|||
42756|28764|5245|false|false|2|false|||
42769|28767|5131|false|false|1|false|||
42770|28767|4875|false|false|2|false|||
42778|28766|5124|false|false|2|false|||
42787|28749|5134|false|false|1|false|||
42788|28749|5072|false|false|2|false|||
42793|28760|5006|false|false|1|false|||
42795|28759|5316|false|false|1|false|||
42797|28758|5172|false|false|1|false|||
42798|28758|5295|false|false|2|false|||
42799|28743|5106|false|false|1|false|||
42800|28743|4875|false|false|2|false|||
42811|28744|5725|false|false|1|false|||
42812|28744|5751|false|false|2|false|||
42815|28741|5092|false|false|1|false|||
42816|28741|5068|false|false|2|false|||
42817|28740|5725|true|false|1|false|||
42818|28740|5751|false|false|2|false|||
38905|26474|4904|false|false|2|false|||
42825|26474|5226|false|false|1|false|||
42826|26528|5596|false|false|1|false|||
38799|26529|5465|false|false|1|false|||
38663|26602|5215|false|false|1|false|||
40062|26610|5134|false|false|1|false|||
42832|28739|5134|false|false|1|false|||
42833|28739|4932|false|false|2|false|||
42834|28737|5217|false|false|1|false|||
42835|28737|5277|false|false|2|false|||
42836|28736|4857|false|false|1|false|||
42837|28736|5294|false|false|2|false|||
42840|28734|4937|false|false|1|false|||
42841|28734|5112|false|false|2|false|||
42842|28733|5217|false|false|1|false|||
42843|28733|5560|false|false|2|false|||
42844|28730|4937|false|false|1|false|||
42845|28730|5112|false|false|2|false|||
42846|28729|5172|false|false|1|false|||
42847|28729|5155|false|false|2|false|||
42848|28727|5427|false|false|1|false|||
42849|28727|4907|false|false|2|false|||
42850|28723|5409|false|false|1|false|||
42852|28728|4937|false|false|1|false|||
42853|28728|5112|false|false|2|false|||
42854|28726|5409|false|false|1|false|||
42855|28726|5295|false|false|2|false|||
42856|28722|5787|false|false|1|false|||
42857|28722|5277|false|false|2|false|||
42858|28725|4926|false|false|1|false|||
42859|28725|5104|false|false|2|false|||
42860|28718|5787|false|false|1|false|||
42861|28718|4932|false|false|2|false|||
42862|28720|5284|false|false|1|false|||
42863|28720|5149|false|false|2|false|||
42864|28721|5409|false|false|1|false|||
42866|28724|5409|false|false|1|false|||
42867|28724|5064|false|false|2|false|||
42868|28717|4851|false|false|1|false|||
42870|28715|5006|false|false|1|false|||
42871|28715|5354|false|false|2|false|||
42838|28735|18|false|false|1|false|||
42794|28760|1350|false|false|2|false|||
42839|28735|1350|false|false|2|false|||
42869|28717|5184|false|false|2|false|||
42865|28721|5184|false|false|2|false|||
42851|28723|5184|false|false|2|false|||
42873|28716|4851|false|false|1|false|||
42874|28716|5064|false|false|2|false|||
42875|28713|4958|false|false|1|false|||
42876|28713|5187|false|false|2|false|||
42877|26652|4948|false|false|1|false|||
42879|28712|4851|false|false|1|false|||
42880|28712|5068|false|false|2|false|||
42881|28708|4885|false|false|1|false|||
42882|28708|5333|false|false|2|false|||
42883|28711|5059|false|false|1|false|||
42884|28711|5030|false|false|2|false|||
42872|28714|5124|false|false|2|false|||
42777|28766|5465|false|false|1|false|||
42885|28709|5117|false|false|1|false|||
42886|28709|4978|false|false|2|false|||
42899|28701|5372|false|false|1|false|||
42900|28701|5112|false|false|2|false|||
42917|28707|4885|false|false|1|false|||
42918|28707|5144|false|false|2|false|||
42923|28703|5134|false|false|1|false|||
42924|28703|5560|false|false|2|false|||
42887|28704|5245|false|false|1|false|||
42888|28704|4932|false|false|2|false|||
42890|28706|4907|false|false|2|false|||
42904|28696|4985|false|false|1|false|||
42905|28696|5064|false|false|2|false|||
42915|28710|5217|false|false|1|false|||
42916|28710|5121|false|false|2|false|||
42925|28683|5800|false|false|1|false|||
42926|28683|5112|false|false|2|false|||
42929|28686|5284|false|false|1|false|||
42930|28686|5017|false|false|2|false|||
42952|28702|4904|false|false|2|false|||
42951|28702|4972|false|false|1|false|||
42893|28700|5311|false|false|2|false|||
42896|26667|5245|false|false|1|false|||
42897|26667|5294|false|false|2|false|||
42919|28705|4885|false|false|1|false|||
42920|28705|5295|false|false|2|false|||
39735|26678|5134|false|false|1|false|||
42933|28689|5800|false|false|1|false|||
42934|28689|5112|false|false|2|false|||
42935|28685|5800|false|false|1|false|||
42936|28685|5112|false|false|2|false|||
42941|28693|5396|false|false|1|false|||
42942|28693|5112|false|false|2|false|||
42892|28700|4972|false|false|1|false|||
42927|28684|5172|false|false|1|false|||
42928|28684|5144|false|false|2|false|||
42911|28699|5372|false|false|1|false|||
42912|28699|5112|false|false|2|false|||
42921|28694|5427|false|false|1|false|||
42922|28694|5294|false|false|2|false|||
42940|28690|5318|false|false|2|false|||
42949|28692|5059|false|false|1|false|||
42950|28692|5187|false|false|2|false|||
42939|28690|4972|false|false|1|false|||
42908|28697|5372|false|false|1|false|||
42909|28697|5112|false|false|2|false|||
42931|28687|5800|false|false|1|false|||
42932|28687|5112|false|false|2|false|||
42937|28688|5134|false|false|1|false|||
42938|28688|5127|false|false|2|false|||
42943|28695|5396|false|false|1|false|||
42944|28695|5112|false|false|2|false|||
42945|28698|5217|false|false|1|false|||
42946|28698|5560|false|false|2|false|||
42947|28691|5092|false|false|1|false|||
42948|28691|5112|false|false|2|false|||
42889|28706|18|false|false|1|false|||
42796|28759|5673|false|false|2|false|||
43031|29208|5099|false|false|1|false|||
43032|29208|5303|false|false|2|false|||
43033|29209|4865|false|false|1|false|||
43034|29209|5347|false|false|2|false|||
43035|29207|4937|false|false|1|false|||
43036|29207|5107|false|false|2|false|||
43037|29206|4857|false|false|1|false|||
43038|29206|5127|false|false|2|false|||
43039|29205|4950|false|false|1|false|||
43040|29205|5347|false|false|2|false|||
43041|29200|5126|false|false|1|false|||
43042|29200|5295|false|false|2|false|||
43043|29198|5217|false|false|1|false|||
43044|29198|5030|false|false|2|false|||
43046|29197|5347|false|false|2|false|||
43048|29193|5134|false|false|1|false|||
43049|29193|5294|false|false|2|false|||
43051|29194|4849|false|false|1|false|||
43052|29194|4911|false|false|2|false|||
43055|29204|5284|false|false|1|false|||
43056|29204|5121|false|false|2|false|||
43058|29203|5022|false|false|2|false|||
43059|29202|4950|false|false|1|false|||
43060|29202|4907|false|false|2|false|||
43064|29191|5396|false|false|1|false|||
43065|29191|4911|true|false|2|false|||
43066|29186|5073|false|false|1|false|||
43072|29188|5160|false|false|1|false|||
43073|29188|5376|false|false|2|false|||
43077|29178|5022|false|false|2|false|||
43090|29180|5427|false|false|1|false|||
43091|29180|5064|false|false|2|false|||
43094|29171|4914|false|false|1|false|||
43095|29171|5303|false|false|2|false|||
43096|29173|5099|false|false|1|false|||
43097|29173|5303|false|false|2|false|||
43100|29167|4865|false|false|1|false|||
43101|29167|5742|false|false|2|false|||
43109|29159|5217|false|false|1|false|||
43110|29159|5072|false|false|2|false|||
43115|29176|5412|false|false|1|false|||
43116|29176|5354|false|false|2|false|||
43117|29174|5412|false|false|1|false|||
43118|29174|5072|false|false|2|false|||
43123|29164|5427|false|false|1|false|||
43124|29164|5422|false|false|2|false|||
43125|29163|5441|false|false|1|false|||
43126|29163|5295|false|false|2|false|||
43129|29155|5203|false|false|1|false|||
43130|29154|4849|false|false|1|false|||
43131|29154|5311|false|false|2|false|||
43132|29152|5134|false|false|1|false|||
43133|29152|5064|false|false|2|false|||
43135|29140|5136|false|false|1|false|||
43136|29140|5121|false|false|2|false|||
43137|29141|4857|false|false|1|false|||
43138|29141|4932|false|false|2|false|||
43139|29142|5158|false|false|1|false|||
43140|29142|5065|false|false|2|false|||
43141|29143|5092|false|false|1|false|||
43142|29143|5065|false|false|2|false|||
43076|29178|5322|false|false|1|false|||
43045|29197|5322|false|false|1|false|||
43057|29203|5322|false|false|1|false|||
43050|29195|5140|false|false|1|false|||
43061|29201|5092|false|false|1|false|||
43062|29201|5303|false|false|2|false|||
43063|29190|5073|false|false|1|false|||
43067|29183|5073|false|false|1|false|||
43068|29184|5126|false|false|1|false|||
43069|29184|5311|false|false|2|false|||
43070|29189|5126|false|false|1|false|||
43071|29189|5022|false|false|2|false|||
43074|29187|4857|false|false|1|false|||
43075|29187|5277|false|false|2|false|||
43078|29181|5136|false|false|1|false|||
43079|29181|5104|false|false|2|false|||
43080|29196|5099|false|false|1|false|||
43081|29196|5303|false|false|2|false|||
43082|29192|4885|false|false|1|false|||
43083|29192|4911|false|false|2|false|||
43084|29185|5396|false|false|1|false|||
43085|29185|5277|false|false|2|false|||
43086|29182|5412|false|false|1|false|||
43087|29182|5200|false|false|2|false|||
43088|29175|5136|false|false|1|false|||
43089|29175|5149|false|false|2|false|||
43092|29170|5441|false|false|1|false|||
43093|29170|5295|false|false|2|false|||
43098|29168|5441|false|false|1|false|||
43099|29168|5065|false|false|2|false|||
43102|29166|5140|false|false|1|false|||
43103|29162|5177|false|false|1|false|||
43104|29162|5347|false|false|2|false|||
43105|29165|5441|false|false|1|false|||
43106|29165|5200|false|false|2|false|||
43107|29158|5117|false|false|1|false|||
43108|29158|5064|false|false|2|false|||
43111|29160|4849|false|false|1|false|||
43112|29160|5155|false|false|2|false|||
43113|29161|5203|false|false|1|false|||
43114|29177|5073|false|false|1|false|||
43119|29156|4849|false|false|1|false|||
43120|29156|4907|false|false|2|false|||
43121|29172|5396|false|false|1|false|||
43122|29172|5347|false|false|2|false|||
43127|29157|4879|false|false|1|false|||
43128|29157|5347|false|false|2|false|||
43134|29153|5203|false|false|1|false|||
43054|29199|1350|false|false|2|false|||
43053|29199|5192|true|false|1|false|||
43219|29132|5092|false|false|1|false|||
43220|29132|5064|false|false|2|false|||
43221|29131|5255|false|false|1|false|||
43222|29131|5347|false|false|2|false|||
43223|29130|4948|false|false|1|false|||
43224|29130|5354|false|false|2|false|||
43227|29127|4851|false|false|1|false|||
43228|29127|5318|false|false|2|false|||
43233|29112|5086|false|false|1|false|||
43235|29113|5217|false|false|1|false|||
43236|29113|5068|false|false|2|false|||
43252|29135|5134|false|false|1|false|||
43253|29135|5121|false|false|2|false|||
43234|29112|5531|true|false|2|false|||
43198|29151|4849|false|false|1|false|||
43199|29151|5354|false|false|2|false|||
43205|29145|5363|false|false|1|false|||
43213|29136|5059|false|false|1|false|||
43214|29136|5294|false|false|2|false|||
43217|29134|5255|false|false|1|false|||
43218|29134|5347|false|false|2|false|||
43243|29124|4851|false|false|1|false|||
43244|29124|5124|false|false|2|false|||
43258|29115|5059|false|false|1|false|||
43259|29115|5124|false|false|2|false|||
43256|29120|4922|false|false|1|false|||
43257|29120|5531|true|false|2|false|||
43203|29148|5203|false|false|1|false|||
43204|29144|5203|false|false|1|false|||
43209|29139|5255|false|false|1|false|||
43210|29139|5347|false|false|2|false|||
43211|29138|5396|false|false|1|false|||
43212|29138|4904|false|false|2|false|||
43225|29128|4948|false|false|1|false|||
43226|29128|5124|false|false|2|false|||
43231|29111|5363|false|false|1|false|||
43241|29123|5217|false|false|1|false|||
43242|29123|4978|false|false|2|false|||
43245|29125|4851|false|false|1|false|||
43246|29125|5318|false|false|2|false|||
43247|29137|5255|false|false|1|false|||
43248|29137|5347|false|false|2|false|||
43254|29122|5396|false|false|1|false|||
43255|29122|5318|false|false|2|false|||
43232|29111|5531|true|false|2|false|||
43201|29149|4849|false|false|1|false|||
43202|29149|1350|false|false|2|false|||
43239|29118|5134|false|false|1|false|||
43240|29118|5277|false|false|2|false|||
43251|29126|5140|false|false|1|false|||
43260|28946|5136|false|false|1|false|||
43261|28946|5022|false|false|2|false|||
43206|29146|5203|false|false|1|false|||
43207|29147|4865|false|false|1|false|||
43208|29147|5347|false|false|2|false|||
43215|29133|5158|false|false|1|false|||
43216|29133|5104|false|false|2|false|||
43200|29150|5203|false|false|1|false|||
43229|29110|5433|false|false|1|false|||
43249|29129|5284|false|false|1|false|||
43250|29129|5149|false|false|2|false|||
43306|29121|4857|false|false|1|false|||
43307|29121|5127|false|false|2|false|||
43308|29119|5427|false|false|1|false|||
43309|29119|5155|false|false|2|false|||
43311|29117|5311|false|false|2|false|||
43314|29106|5245|false|false|1|false|||
43315|29107|5158|false|false|1|false|||
43321|29109|5131|false|false|1|false|||
43323|29105|5106|false|false|1|false|||
43327|29098|5245|false|false|1|false|||
43328|29098|4978|false|false|2|false|||
43329|29099|5136|false|false|1|false|||
43333|29100|4985|false|false|1|false|||
43334|29100|4978|false|false|2|false|||
43335|29093|5134|false|false|1|false|||
43336|29093|4932|false|false|2|false|||
43337|29095|5131|false|false|1|false|||
43338|29095|5277|false|false|2|false|||
43339|29096|5670|false|false|1|false|||
43340|29096|5187|false|false|2|false|||
43341|29092|5563|false|false|1|false|||
43342|29092|4978|false|false|2|false|||
43343|29085|5136|false|false|1|false|||
43344|29085|5468|false|false|2|false|||
43345|29086|5131|false|false|1|false|||
43346|29086|5218|false|false|2|false|||
43348|29087|5468|false|false|2|false|||
43349|29088|5106|false|false|1|false|||
43331|29099|5121|false|false|2|false|||
43325|29104|18|false|false|1|false|||
43347|29087|18|false|false|1|false|||
43237|29114|4922|false|false|1|false|||
43312|29116|4922|false|false|1|false|||
43310|29117|4922|false|false|1|false|||
43324|29105|5531|true|false|2|false|||
43316|29107|5531|true|false|2|false|||
43318|29108|5531|true|false|2|false|||
43322|29109|5531|true|false|2|false|||
43230|29110|5531|true|false|2|false|||
43238|29114|5531|true|false|2|false|||
43313|29116|5531|true|false|2|false|||
43350|29088|4907|false|false|2|false|||
43351|29102|5136|false|false|1|false|||
43352|29102|5531|true|false|2|false|||
43353|29101|5245|false|false|1|false|||
43354|29101|5531|true|false|2|false|||
43355|29097|5158|false|false|1|false|||
43356|29097|4932|false|false|2|false|||
43359|29090|5563|true|false|1|false|||
43357|29091|4985|false|false|1|false|||
43358|29091|5218|false|false|2|false|||
43367|29080|5468|false|false|2|false|||
43370|29082|5134|false|false|1|false|||
43371|29082|5468|false|false|2|false|||
43361|29089|5131|false|false|1|false|||
43362|29089|5468|false|false|2|false|||
43365|29079|5468|true|false|2|false|||
43363|29083|5245|false|false|1|false|||
43364|29083|5468|false|false|2|false|||
43368|29081|5136|false|false|1|false|||
43369|29081|4932|false|false|2|false|||
43372|29075|5311|false|false|2|false|||
43373|29084|4985|false|false|1|false|||
43374|29084|5121|false|false|2|false|||
43366|29080|18|false|false|1|false|||
43360|29090|1350|false|false|2|false|||
43446|26805|4858|false|false|1|false|||
43447|26805|5060|false|false|2|false|||
39415|26814|5215|false|false|1|false|||
43448|26820|5217|false|false|1|false|||
43452|26875|5787|false|false|1|false|||
43453|26875|5127|false|false|2|false|||
43454|26885|5800|false|false|1|false|||
43455|26885|5311|false|false|2|false|||
43456|29078|5158|false|false|1|false|||
43457|29078|5187|false|false|2|false|||
43459|29076|4985|false|false|1|false|||
43460|29076|5218|false|false|2|false|||
43461|29074|5106|false|false|1|false|||
43458|29077|5599|false|false|1|false|||
39433|26804|4972|false|false|1|false|||
43462|29074|5121|false|false|2|false|||
43464|29072|5106|false|false|1|false|||
43465|29072|4907|false|false|2|false|||
43466|29071|5433|false|false|1|false|||
43468|29070|5158|false|false|1|false|||
43469|29070|5277|false|false|2|false|||
43472|29064|5177|false|false|1|false|||
43473|29064|5121|false|false|2|false|||
43484|29047|5134|false|false|1|false|||
43485|29047|5149|false|false|2|false|||
43506|29062|5172|false|false|1|false|||
43507|29062|5064|false|false|2|false|||
43463|29073|5187|false|false|2|false|||
43476|29067|5363|false|false|1|false|||
43477|29067|5155|false|false|2|false|||
43492|29051|5059|false|false|1|false|||
43493|29051|4932|false|false|2|false|||
43494|29052|5023|false|false|1|false|||
43495|29052|5347|false|false|2|false|||
43504|29057|5155|false|false|1|false|||
43505|29057|5064|false|false|2|false|||
43470|29069|5433|false|false|1|false|||
43471|29069|5218|false|false|2|false|||
43498|29054|5006|false|false|1|false|||
43499|29054|5149|false|false|2|false|||
43500|29056|5441|false|false|1|false|||
43501|29056|5144|false|false|2|false|||
43508|29061|5177|false|false|1|false|||
43509|29061|4907|false|false|2|false|||
43514|29046|5160|false|false|1|false|||
43515|29046|5277|false|false|2|false|||
43475|29068|4932|false|false|2|false|||
43478|29063|5177|false|false|1|false|||
43479|29063|4991|false|false|2|false|||
43491|29050|5347|false|false|2|false|||
43512|29059|5427|false|false|1|false|||
43513|29059|4978|false|false|2|false|||
43490|29050|5322|false|false|1|false|||
